index,series_name,network,season,title,imdb,engagement,date_aired,run_time,format,monster_name,monster_subtype,monster_species,monster_real,monster_amount,caught_fred,caught_daphnie,caught_velma,caught_shaggy,caught_scooby,captured_fred,captured_daphnie,captured_velma,captured_shaggy,captured_scooby,unmask_fred,unmask_daphnie,unmask_velma,unmask_shaggy,unmask_scooby,snack_fred,snack_daphnie,snack_velma,snack_shaggy,snack_scooby,unmask_other,caught_other,caught_not,trap_work_first,setting_terrain,setting_country_state,suspects_amount,non_suspect,arrested,culprit_name,culprit_gender,culprit_amount,motive,if_it_wasnt_for,and_that,door_gag,number_of_snacks,split_up,another_mystery,set_a_trap,jeepers,jinkies,my_glasses,just_about_wrapped_up,zoinks,groovy,scooby_doo_where_are_you,rooby_rooby_roo,batman,scooby_dum,scrappy_doo,hex_girls,blue_falcon,fred_va,daphnie_va,velma_va,shaggy_va,scooby_va,monster_gender,monster_gender2,monster_gender3,monster_gender4,monster_gender5,monster_gender6,monster_gender7,monster_gender8,monster_gender9,monster_gender10,monster_gender11,monster_gender12,monster_gender13,monster_gender14,monster_gender15,monster_gender16,monster_gender17,monster_gender18,monster_gender19,monster_type,monster_type2,monster_type3,monster_type4,monster_type5,monster_type6,monster_type7,monster_type8,monster_type9,monster_type10,monster_type11,monster_type12,monster_type13,monster_type14,monster_type15,monster_type16,monster_type17,monster_type18,monster_type19
41,The New Scooby-Doo Movies,CBS,1,The Lochness Mess,7.9,114.0,23/12/1972,43,TV Series,"Sea Serpent,Ghost of Paul Revere,Minuteman Ghost,Redcoat Ghost","Sea-Monster,Phantom,Phantom,Phantom","Serpent,Human,Human,Human",False,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,,Rural,Massachusetts,4,False,True,"Morgan,Winslow,Selby","Male,Male,Male",3,Treasure,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Heather North,Nicole Jaffe,Casey Kasem,Don Messick,Male,Male,Male,Male,,,,,,,,,,,,,,,,Mythical,Ghost,Ghost,Ghost,,,,,,,,,,,,,,,
42,The New Scooby-Doo Movies,CBS,2,The Mystery of Haunted Island,7.4,103.0,08/09/1973,44,TV Series,"Hooded Ghosts,Hooded Ghosts,Hooded Ghosts","Phantom,Phantom,Phantom","Human,Human,Human",False,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,Island,United States,2,False,False,"Scorpions Owner,Scorpions Coach,Scorpions Trainer","Male,Male,Male",3,Competition,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Heather North,Nicole Jaffe,Casey Kasem,Don Messick,Male,Male,Male,,,,,,,,,,,,,,,,,Ghost,Ghost,Ghost,,,,,,,,,,,,,,,,
43,The New Scooby-Doo Movies,CBS,2,The Haunted Showboat,7.9,82.0,15/09/1973,43,TV Series,"Ghost of Injun Joe,Ghost of Captain Scavenger","Phantom,Phantom","Human,Human",False,2,False,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,,Coast,Missouri,3,False,True,"Jack Canna,Jack Canna's Partner","Male,Male",2,Counterfeit,,,False,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Heather North,Nicole Jaffe,Casey Kasem,Don Messick,Male,Male,,,,,,,,,,,,,,,,,,Ghost,Ghost,,,,,,,,,,,,,,,,,
44,The New Scooby-Doo Movies,CBS,2,Mystery in Persia,7.5,82.0,22/09/1973,43,TV Series,Jadal,Phantom,Genie,True,1,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,Desert,Iran,3,False,True,Abdullah,Male,1,Competition,,,False,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,False,False,False,False,False,Frank Welker,Heather North,Nicole Jaffe,Casey Kasem,Don Messick,Male,,,,,,,,,,,,,,,,,,,Mythical,,,,,,,,,,,,,,,,,,
45,The New Scooby-Doo Movies,CBS,2,The Spirited Spooked Sports Show,7.4,73.0,29/09/1973,43,TV Series,Spirit of Fireball McPhan,Phantom,Human,False,1,True,False,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,,Urban,United States,3,False,True,"Jesse Finster,Mr Griffith's Twin Brother","Male,Male",2,Competition,,,False,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Heather North,Nicole Jaffe,Casey Kasem,Don Messick,Male,,,,,,,,,,,,,,,,,,,Ghost,,,,,,,,,,,,,,,,,,
46,The New Scooby-Doo Movies,CBS,2,The Exterminator,7.6,85.0,06/10/1973,44,TV Series,"Cat Creature,Frankenstein,Creepy Man,Ghost Bird,Unknown Exterminator,Ghostly Man,Invisible Couple,Sea Monster","Humanoid,Frankenstein's Monster,Creepy,Headless,Exterminator,Phantom,Phantom,Sea-Monster","Human,Human,Human,Bird,Human,Human,Human,Fish",False,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Forest,California,1,False,False,"Otto,Lorne Chumley","Male,Male",2,Competition,,,False,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Heather North,Nicole Jaffe,Casey Kasem,Don Messick,Male,Male,Male,Male,Male,Male,Male,Male,,,,,,,,,,,,Animal,Undead,Disguised,Animal,Other,Ghost,Ghost,Animal,,,,,,,,,,,
47,The New Scooby-Doo Movies,CBS,2,The Weird Winds of Winona,7.3,91.0,13/10/1973,44,TV Series,"Windmakers,Windmakers,Windmakers,Windmakers","Hooded,Hooded,Hooded,Hooded","Human,Human,Human,Human",False,4,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,Rural,Mississippi,2,False,True,P.J. Peabody,Male,1,Competition,those meddling kids,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Heather North,Nicole Jaffe,Casey Kasem,Don Messick,Male,Male,Male,Male,,,,,,,,,,,,,,,,Disguised,Disguised,Disguised,Disguised,,,,,,,,,,,,,,,
48,The New Scooby-Doo Movies,CBS,2,The Haunted Candy Factory,7.8,104.0,20/10/1973,43,TV Series,"Green Globs,Green Globs","Humanoid,Humanoid","Human,Human",False,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,,Urban,United States,2,False,True,"Mr. Crink,Sterling Smith","Male,Male",2,Smuggling,,,False,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Heather North,Nicole Jaffe,Casey Kasem,Don Messick,Male,Male,,,,,,,,,,,,,,,,,,Possessed Object,Possessed Object,,,,,,,,,,,,,,,,,
49,The New Scooby-Doo Movies,CBS,2,The Haunted Carnival,7.6,92.0,27/10/1973,43,TV Series,Ghostly Strongman,Phantom,Human,False,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Rural,United States,0,False,True,Masked Marvel,Male,1,Competition,,,False,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Heather North,Nicole Jaffe,Casey Kasem,Don Messick,Male,,,,,,,,,,,,,,,,,,,Ghost,,,,,,,,,,,,,,,,,,
50,The Scooby-Doo Show,ABC,1,High Rise Hair Raiser,7.6,112.0,11/09/1976,24,TV Series,"Specter of Ebenezer Crabbe,Ghost of Netty Crabbe","Phantom,Phantom","Human,Human",False,2,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Urban,United States,4,False,True,"Jim Rivets,Red Sparks","Male,Male",2,Theft,,,False,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick,Male,Female,,,,,,,,,,,,,,,,,,Ghost,Ghost,,,,,,,,,,,,,,,,,
51,"Dynomutt, Dogwonder",ABC,Crossover,Everyone Hyde!,7.2,12.0,11/09/1976,22,Crossover,"Mr. Hyde,Snitch","Split-Personality,Split-Personality","Human,Hound",True,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Urban,United States,2,False,True,Willie the Weasel,Male,1,Theft,,,False,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,False,False,False,False,True,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick,Male,Male,,,,,,,,,,,,,,,,,,Disguised,Animal,,,,,,,,,,,,,,,,,
52,The Scooby-Doo Show,ABC,1,The Fiesta Host is an Aztec Ghost,7.4,97.0,18/09/1976,24,TV Series,"Ghost of King Katazuma,Aztec Statue Monster","Phantom,Statue","Human,Human",False,2,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Rural,Mexico,4,False,True,"Prof. Stonehack,Elina Stonehack","Male,Female",2,Treasure,,,False,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick,Male,Male,,,,,,,,,,,,,,,,,,Ghost,Possessed Object,,,,,,,,,,,,,,,,,
53,"Dynomutt, Dogwonder",ABC,Crossover,"What Now, Lowbrow?",6.9,11.0,18/09/1976,22,Crossover,"Lowbrow,Lowbrow's Henchmen,Lowbrow's Henchmen","Idiot,Henchman,Henchman","Human,Human,Human",True,3,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Urban,United States,1,False,True,,,3,Theft,,,False,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,True,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick,Male,Male,Male,,,,,,,,,,,,,,,,,Super-Villain,Super-Villain,Super-Villain,,,,,,,,,,,,,,,,
54,The Scooby-Doo Show,ABC,1,The Gruesome Game of the Gator Ghoul,7.5,95.0,25/09/1976,24,TV Series,Ghost of Gator Ghoul,Amphibian,Alligator,False,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Swamp,Georgia,4,False,True,Alice Dovely,Female,1,Competition,,,False,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick,Male,,,,,,,,,,,,,,,,,,,Ghost,,,,,,,,,,,,,,,,,,
55,The Scooby-Doo Show,ABC,1,Whatta Shocking Ghost,8.0,101.0,02/10/1976,24,TV Series,10000 Volt Ghost,Electric,Human,False,1,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,Snow,United States,3,False,True,"Mr. Voltner,Mayor Dudley","Male,Male",2,Competition,you meddling kids,,False,1 box,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,False,False,False,False,False,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick,Male,,,,,,,,,,,,,,,,,,,Ghost,,,,,,,,,,,,,,,,,,
56,The Scooby-Doo Show,ABC,1,The Headless Horseman of Halloween,8.0,127.0,09/10/1976,24,TV Series,Headless Horseman,Headless,Human,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,Rural,United States,4,False,True,Elwood Crane,Male,1,Theft,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,False,True,False,False,False,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick,Male,,,,,,,,,,,,,,,,,,,Ghost,,,,,,,,,,,,,,,,,,
57,The Scooby-Doo Show,ABC,1,Scared a Lot in Camelot,7.6,93.0,16/10/1976,24,TV Series,"Ghost of Merlin,Black Knight",Witch,"Human,Human",False,2,False,False,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,Forest,United States,3,False,True,Zarko,Male,1,Theft,,,False,a couple,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick,Male,Male,,,,,,,,,,,,,,,,,,Ghost,Possessed Object,,,,,,,,,,,,,,,,,
58,The Scooby-Doo Show,ABC,1,The Harum-Scarum Sanitarium,8.2,99.0,23/10/1976,24,TV Series,Ghost of Dr. Coffin,Phantom,Human,False,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,Forest,Canada,2,False,True,Officer Oldfield,Male,1,Smuggling,,,False,0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick,Male,,,,,,,,,,,,,,,,,,,Ghost,,,,,,,,,,,,,,,,,,
59,The Scooby-Doo Show,ABC,1,The No-Face Zombie Chase Case,7.7,91.0,30/10/1976,24,TV Series,"No-Face Zombie,Gorilla","Zombie,Beast","Human,Gorilla",False,2,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,Urban,United States,5,False,True,Mr. Dilly,Male,1,Theft,these meddling kids,,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick,Male,Male,,,,,,,,,,,,,,,,,,Undead,Animal,,,,,,,,,,,,,,,,,
60,The Scooby-Doo Show,ABC,1,Mamba Wamba and the Voodoo Hoodoo,7.0,81.0,06/11/1976,24,TV Series,"Mamba Wamba,Zombie Lila,Mamba Zombie,","Witch Doctor,Zombie,Zombie","Human,Human,Human",False,3,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,Swamp,United States,5,False,True,"Rodger,Lila","Male,Female",2,Extortion,,,False,2,2.0,0.0,0.0,2.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick,Male,Female,Male,,,,,,,,,,,,,,,,,Ghost,Undead,Undead,,,,,,,,,,,,,,,,
61,The Scooby-Doo Show,ABC,1,A Frightened Hound Meets Demons Underground,7.4,84.0,13/11/1976,24,TV Series,Demon,Demon,Demon,False,3,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Urban,Washington,4,False,True,Sam Crenshaw,Male,1,Theft,you and that dog coming along,,False,0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,12.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick,Male,,,,,,,,,,,,,,,,,,,Mythical,,,,,,,,,,,,,,,,,,
62,"Dynomutt, Dogwonder",ABC,Crossover,The Wizard of Ooze,6.3,7.0,13/11/1976,22,Crossover,Swamp Rat,Humanoid,Rat,False,1,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Swamp,United States,0,False,True,Mudmouth,Male,2,Theft,,,False,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,False,False,False,False,True,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick,Male,,,,,,,,,,,,,,,,,,,Animal,,,,,,,,,,,,,,,,,,
63,The Scooby-Doo Show,ABC,1,A Bum Steer for Scooby,6.8,84.0,20/11/1976,24,TV Series,"Tamuka the Ghost Bull,Medicine Man Ghost,Talking Bull","Beast,Witch Doctor,Beast","Bull,Human,Bull",False,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,Rural,Texas,5,False,True,"Sam Farren,Lenny,Sam Farren's Foreman","Male,Male,Male",3,Theft,pesky pair in the cow costume,,False,0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,4.0,0.0,1.0,1.0,False,False,False,False,False,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick,Male,Male,Male,,,,,,,,,,,,,,,,,Ghost,Ghost,Animal,,,,,,,,,,,,,,,,
64,The Scooby-Doo Show,ABC,1,There's a Demon Shark in the Foggy Dark,7.2,80.0,25/11/1976,24,TV Series,Demon Shark,Demon,Shark,False,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,Urban,United States,4,False,True,Mr. Wells,Male,1,Smuggling,,,False,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,2.0,False,False,False,False,False,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick,Male,,,,,,,,,,,,,,,,,,,Mythical,,,,,,,,,,,,,,,,,,
65,The Scooby-Doo Show,ABC,1,"Scooby-Doo, Where's the Crew?",7.3,77.0,27/11/1976,24,TV Series,"Ghost of Captain Pescado,Kelp Monster,Octopus Monster","Pirate,Humanoid,Octopus","Human,Kelp,Octopus",False,3,False,False,False,True,True,True,True,True,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,Ocean,United States,2,False,True,Mr. Carp,Male,1,Treasure,these meddling laddies and lasses,,False,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick,Male,Male,Male,,,,,,,,,,,,,,,,,Ghost,Plant,Animal,,,,,,,,,,,,,,,,
66,The Scooby-Doo Show,ABC,1,The Ghost That Sacked the Quarterback,6.8,75.0,04/12/1976,24,TV Series,Rambling Ghost,Athlete,Human,False,1,False,False,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Urban,United States,6,False,True,Buck Bender,Male,1,Competition,nosy kids,dog,False,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,False,False,False,False,False,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick,Male,,,,,,,,,,,,,,,,,,,Ghost,,,,,,,,,,,,,,,,,,
67,The Scooby-Doo Show,ABC,1,The Ghost of the Bad Humor Man,7.7,84.0,11/12/1976,24,TV Series,"Strawberry Technicolor Phantom,Chocolate Technicolor Phantom,Vanilla Technicolor Phantom","Phantom,Phantom,Phantom","Human,Human,Human",False,3,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Urban,United States,2,False,True,Sammy the Shrimp,Male,1,Theft,those brats,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,False,False,False,False,False,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick,Male,Male,Male,,,,,,,,,,,,,,,,,Ghost,Ghost,Ghost,,,,,,,,,,,,,,,,
68,The Scooby-Doo Show,ABC,1,The Spirits of '76,7.5,81.0,18/12/1976,24,TV Series,"Ghost of Benedict Arnold,Ghost of William Demont,Ghost of Major Andre","Statue,Statue,Statue","Human,Human,Human",False,3,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,Urban,Washington D.C.,3,False,True,"Mr. Clive,Mr. Wilit","Male,Male",2,Counterfeit,,,False,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick,Male,Male,Male,,,,,,,,,,,,,,,,,Ghost,Ghost,Ghost,,,,,,,,,,,,,,,,
69,The Scooby-Doo Show,ABC,2,The Curse of the Viking Lake,7.4,71.0,10/09/1977,24,TV Series,"Viking Ghost,Viking Ghost,Viking Ghost","Viking,Viking,Viking","Human,Human,Human",False,3,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Forest,United States,3,False,True,Mr. Hansen,Male,1,Natural Resource,,,False,0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick,Male,Male,Male,,,,,,,,,,,,,,,,,Ghost,Ghost,Ghost,,,,,,,,,,,,,,,,
70,Laff-a-Lympics,ABC,1,The Swiss Alps,6.9,25.0,10/09/1977,12,TV Series (segmented),,,,,0,,,,,False,,,,,False,,,,,False,,,,,False,False,False,False,,Mountain,Switzerland,0,,,,,0,,,,False,0,,,,,,,,,,,4.0,False,False,False,False,True,,,,,Don Messick,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,
71,Laff-a-Lympics,ABC,1,"Tokyo, Japan",6.9,25.0,10/09/1977,12,TV Series (segmented),,,,,0,,,,False,False,,,,False,False,,,,False,False,,,,False,False,False,False,False,,Urban,Japan,0,,,,,0,,,,False,0,,,,,,,,1.0,0.0,0.0,2.0,False,True,False,False,True,,,,Casey Kasem,Don Messick,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,
72,The Scooby-Doo Show,ABC,2,Vampire Bats and Scaredy Cats,8.2,104.0,17/09/1977,24,TV Series,Gramps the Vamp,Vampire,Human,False,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Island,United States,5,False,True,Leon Vanaugh,Male,1,Competition,,,False,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11.0,0.0,1.0,0.0,False,True,False,False,False,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick,Male,,,,,,,,,,,,,,,,,,,Undead,,,,,,,,,,,,,,,,,,
73,Laff-a-Lympics,ABC,1,Acapulco,6.3,23.0,17/09/1977,12,TV Series (segmented),,,,,0,,,,,False,,,,,False,,,,,False,,,,,False,False,False,False,,Coast,Mexico,0,,,,,0,,,,False,0,,,,,,,,,,,0.0,False,True,False,False,True,,,,,Don Messick,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,
74,Laff-a-Lympics,ABC,1,England,6.3,23.0,17/09/1977,12,TV Series (segmented),,,,,0,,,,False,False,,,,False,False,,,,False,False,,,,False,False,False,False,False,,Urban,England,0,,,,,0,,,,False,0,,,,,,,,0.0,0.0,1.0,0.0,False,False,False,False,True,,,,Casey Kasem,Don Messick,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,
75,The Scooby-Doo Show,ABC,2,"Hang in There, Scooby-Doo",7.4,76.0,24/09/1977,24,TV Series,Pterodactyl Ghost,Pterodactyl,Dinosaur,False,1,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,Mountain,United States,2,False,True,Mr Bohannon,Male,1,Theft,,,False,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick,Male,,,,,,,,,,,,,,,,,,,Ghost,,,,,,,,,,,,,,,,,,
76,Laff-a-Lympics,ABC,1,Florida,7.1,22.0,24/09/1977,12,TV Series (segmented),,,,,0,,,,,,,,,,,,,,,,,,,,,False,False,False,,Swamp,Florida,0,,,,,0,,,,False,0,,,,,,,,,,,,False,True,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,
77,Laff-a-Lympics,ABC,1,China,7.1,22.0,24/09/1977,12,TV Series (segmented),,,,,0,,,,False,False,,,,False,False,,,,False,False,,,,True,False,False,False,False,,Urban,Hong Kong,0,,,,,0,,,,False,0,,,,,,,,0.0,0.0,0.0,1.0,False,False,False,False,True,,,,Casey Kasem,Don Messick,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,
78,The Scooby-Doo Show,ABC,2,The Chiller Diller Movie Thriller,7.9,77.0,01/10/1977,24,TV Series,Phantom of Milo Booth,Phantom,Human,False,1,True,False,False,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,Rural,United States,6,False,True,Jim Moss,Male,1,Competition,,,False,0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,10.0,0.0,0.0,1.0,False,True,False,False,False,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick,Male,,,,,,,,,,,,,,,,,,,Ghost,,,,,,,,,,,,,,,,,,
